id lens
89 2015;3057;4036;23906;2990;3538;4036;3185;3057;3538;16464;3057;3538;4330;3057;3538;8044;3538;3538;3538;3538;3488;3538;3538;4036;3488;4036;4036;3538;3986;3538;4036;4100;3538;4100;9002;3057;3538;14942;3538;3709
89 2007;2690;3538;3538;4036;4100;3538;3538;3488;3538;4036;3538;3057;3538;3538;3538;3488;3538;3057;3538;3538;3171;3538;3538;3538;3057;5530;4036;3986;4100;3474;4036;3538;3040;3040;3538;3986;3538;3538;3538;7472;3538;3538;4036;3538;4036;3488;3538;3538
89 2013;3057;3538;12452;3538;4036;4036;3488;3538;4100;2632;3538;3538;3538;3538;4100;4036;3538;3538;3388;3057;3538;4534;3538;3057;3538;3538;4036;3488;3538;3538;3538;3488;4036;3538;3538;3986;3040;3538;4036;4100;13503;3538;3538;4036;3538;3986;3538;4036;2650
89 2005;3538;4100;2976;3538;3986;4036;3538;3538;3488;4100;3538;3538;3538;4036;3488;4036;3057;3538;4036;3057;11008;7024;4036;3538;3986;4036;4036;4036;3488;4036;4036;4100;3488;3538;3538;4036;3538;3488;4100;4072;3057;3538;3538;3538;3986;4036;3538
89 2015;3538;2542;3538;3538;3986;3538;3040;3040;4100;2926;3538;4036;3057;3538;4036;3538;3986;3538;3057;3538;3538;3057;4100;3538;3538;3057;3538;3538;3538;4100;3538;3538;4036;3488;4036;4036;4100;4100;3538;3538;4036;4100;4968;3538;3538;3538;3538;3488;4100;3538;2686
90 2013;9016;4100;3488;3538;3040;3538;3538;3488;4036;3538;3538;3986;3538;3538;4036;3986;3538;3538;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;4036;4036;3488;3538;3538;3057;3538;3538;3538;3538;3538;3488;3040
90 2015;3057;4100;6960;4100;3424;4100;2976;3488;4036;4036;4100;3538;3986;4100;3538;3986;3538;4036;3057;3538;5032;3538;3488;4036;3538;3538;3986;4036;3538;4036;3538;4100;3538;3538;3057;3538;3057;3538;4534;3538;3986;2809
90 2009;3538;4036;3538;4036;4100;3424;3538;4036;3488;3538;3538;4036;4036;2990;3538;2542;3538;3986;2542;3538;3015;11008;4036;3986;4100;3040;4100;3488;3538;4036;4036;2990;3538;2542;3538;3057;2522;3555;4036;4036;3040;3538;4100;3424;3353
90 2019;2690;3538;16436;3538;3538;3986;3538;3538;4100;3972;3040;4036;3538;4036;4100;3538;2542;3057;4036;15440;3538;3538;2542;4100;3538;3538;3538;3986;4100;3057;3057;4036;3057;10510;2990;3538
90 2009;3057;3538;3538;3040;3488;3538;3538;4036;3538;4100;2542;3538;2990;3538;4100;12886;3538;4534;3538;2542;3538;3538;3538;4036;3986;3040;3538;3538;3488;3538;4036;5456;3538;3538;3538;4100;3538;2542;3488;2809
90 2007;7024;3538;3538;3488;4100;3538;3538;2990;4036;4036;3538;3488;3538;4036;4036;3986;3538;4036;3051;3057;3538;3538;3538;3488;4100;3538;3538;3488;3538;3538;4100;2976;3488;3538;2844;3538;3538;3538;3538;3538;3538;3538;3986;2819
90 2011;3057;4100;26282;3538;4036;3538;3488;3538;4036;3538;4100;2926;3538;3538;3538;3538;3538;2990;3538;3538;3538;3986;3538;3538;3538;4036;3986;4036;3538;7522;3057;4036;11456
90 2005;11008;4100;3424;3538;3538;4036;3488;4100;3474;4036;4100;3538;4036;4100;3488;3040;3538;3538;3057;4036;3538;3538;4100;3538;4036;3538;3986;4036;3040;4036;3488;3538;3538;3057;3538;4036;3057;4036;3538;3538;3986;3380
90 2003;7522;3538;3538;3986;3538;4036;4036;2990;3538;3538;4036;3538;3986;3538;4100;3538;3986;4100;4470;3057;3538;31326;3538;4036;3538;3538;4036;3538;3057;3538;3538;4036;7522;3986
90 2015;3538;3538;4036;3538;3488;4100;4036;3538;2990;3538;3538;4036;3488;4100;3538;4036;3538;3488;4036;4036;3538;3538;4036;3538;2990;3538;3538;3538;3986;2542;4036;3538;3538;3986;4036;2542;3040;3170;3538;2690;3538;3538;3538;3986
91 2015;3057;3538;15440;3538;4100;3057;3538;22910;4100;3538;4036;3538;3986;3040;4100;2976;3538;3488;3057;3057;3538;3538;4036;3538;4036;3488;3538;3538;4036;3538;3986;3538;4036;4100;3488;3538;3538;4036;3040
91 2031;2690;3538;4036;2542;3488;3538;4036;4100;2542;2690;3538;7024;3488;3040;4100;2976;2990;3538;4036;3538;3040;3488;4100;3538;3538;6054;2689;2689;3538;3170;3171;3538;3538;4036;3986;7522;3538;4036;3986;3538;4036;4100;3538;3171;3538;3538;2951
91 2003;21940;11389;21940;39792;3488;3266;3538;3538;3538;3538;7024;4100;3538;3488;3555;4036;21914;3488;3538;2555;3057;3538;6586
91 2029;4100;3474;4100;4100;3040;3040;2542;3538;2542;3538;3488;4100;3538;2542;3538;3538;4036;3538;4036;3538;4036;4036;6476;3538;3538;3538;3538;2542;3538;4534;3538;4100;2542;3538;2542;3488;2542;3538;2542;3538
91 2019;3057;3538;3538;3538;3488;2542;3538;4036;3538;3919;3057;3040;11456;3538;4100;3972;3986;4036;3538;3538;4036;3488;4036;3538;4036;3488;3538;3538;3538;3057;3538;3538;4036;3538;3488;3057;3538;7024;3488;4036;4100;3538;3488;3538;3538;3040;3538
91 2039;3057;3538;3538;4036;3986;3538;4036;4036;3538;3538;3538;4036;3488;3040;3538;3538;3488;4036;3538;4100;3488;4100;3538;3538;5978;2777;3538;3057;3538;3057;3057;3538;4036;3040;3488;3113;3538;3538;2542;4100;2926;2542;3538;2542;3538;3986;3057;3538;3538
91 2013;3057;3538;4534;3538;4100;2926;3538;3538;3488;3538;3538;4036;3538;2542;3538;3538;3538;3488;3538;3538;3040;4100;2926;3538;4036;3488;3057;3538;3538;3057;3057;3538;7522;3538;3057;3538;4534;3538;3488;3538;3538;2542;3488;3538;3057;3538;3538
91 2001;3057;4036;12452;3538;3538;3538;3488;3057;3538;19424;3538;3986;4100;3972;3538;3538;3488;3538;4036;3538;3986;3057;3057;3040;3538;3538;4036;3538;4036;3986;3057;3538;25898;3538;3057;3538;5032
91 2009;3057;2542;6526;3538;3488;3538;2542;3538;2959;3057;3538;3538;3538;3488;3538;3538;3538;4100;3538;3538;4036;3488;3538;4036;3538;2990;3057;2542;3538;3538;3538;3538;3538;3488;3538;3538;4036;3538;3488;4036;4036;3538;3488;3057;3538;4036
91 2015;3057;3040;14942;3040;3538;4100;3057;3538;11456;3040;3538;4036;3488;3040;3538;3538;3040;3488;3538;4100;4100;3538;3057;3040;3538;3057;3040;3538;4036;3488;14494;3488;4036;4036;4100;3424;4100;3538;3538;3538;2539
92 2019;3057;3538;4534;2963;3057;3538;19922;4036;3488;4100;4036;4036;4100;4100;2976;4100;3488;4036;4036;3538;3538;3538;3538;3488;3538;3538;3538;3538;4100;2976;3538;3538;3538;9016;7472;3538;2596;3057;3538;3040;3538;3488;3538;3538;4100;3585;3057;3538;5032;3538;3538;2542;3538;3488;4100;2976;3538;4036;3488;3057;10012;3488;3538;3538;3538;3488;3538;4036;3538;3057;3538;4036;3538;3488;3538;3538;4036;3488;3538;3538;3538;3488;3538;3538;7472;10510;4100;3488;4036;3538;3538;4100
92 2019;3538;3538;2805;3057;3538;16436;4036;3040;3488;4036;4100;3474;3986;3538;2542;3538;3538;3986;4036;3457;3057;3538;26844;3538;4036;3538;3488;4036;3538;3538;3986;4036;3538;2542;3057;3538;24404;3538;4036;3538;3040;15440;4036;3538;4036;3488;4036;3538;3538;2542;3538;4100;4100;4036;3538;3986;4100;4036;3057;3538;22910;3488;3538;3538;4036;3986;3538;4036;3538;4036;2915;3057;4100;11890;3538;4036;4036;3986
92 2005;3057;3538;3538;2945;3538;3538;3538;3538;3488;3538;3040;3538;3488;3538;3538;3538;3538;3986;5032;3538;3538;3488;3538;3538;3057;3538;3538;4100;3488;3538;3538;4036;3986;4100;4036;3538;3488;3538;4036;4036;17043;3538;3538;4036;4036;3488;4036;3538;4036;3538;3538;3538;3057;3538;3538;3538;3488;3538;3538;3538;3488;3538;3057;3538;3538;4036;3986;3538;3538;3538;3488;4036;4036;3538;3538;3538;3538;3538;4100;3538;4036;4036;3488;3538;4036;3538;3538;3488;3538;4036;3538;3538;4036;3538;3538;3986;3538;3538;3538;3488
92 2021;3538;3538;3538;2796;3538;3538;3538;3538;2542;3538;4036;3538;4100;3538;4100;3488;4036;4036;3538;3488;3538;4036;3538;3538;4036;3538;4100;3538;4100;3488;3538;3538;3538;3986;3538;3538;8468;4036;3538;3538;3538;3538;3538;3040;4100;3538;4036;4036;2990;3538;3538;3538;3538;3538;4036;4100;2926;3538;4036;4100;2926;3538;3538;3538;3538;4100;2990;4100;4100;3474;2990;4100;3538;3538;3538;3538;3538;2542;3488;4100;3538;3538;3986;3538;3040;4036;3488;4036;4100;4100;3448;3538;3538;4036;3538;4100;3538;2542;4036;3986
92 2031;3057;4036;6902;3057;4100;16372;3538;4100;2926;3538;4036;4036;4100;3424;4100;3972;4100;3488;4036;3538;3057;4100;11392;3040;3538;3538;4100;3424;3538;3538;3488;4036;4100;3538;3538;14544;7522;3538;4036;3488;4100;3972;4036;3168;3057;4036;3538;2846;3538;4036;3538;3538;3986;4100;3538;3538;2990;3538;2559;4036;14942;3538;4036;3986;4100;3538;3538;3057;3538;17930;4036;3538;4100;4100;3474;3538;3488;4036;4036;4100;3538;3538;3538;4036;3986;4036;4100;3474;3488
92 2039;3538;3538;3538;2918;3057;3538;8518;3488;3538;3538;3538;3488;3538;3538;4036;3488;3538;4100;3538;3538;4484;3538;4036;3538;3538;9016;2990;3538;3538;4036;2542;3488;3538;3538;3538;3488;3040;3538;4036;3488;3538;3184;3188;3538;3538;3538;3488;3538;3538;4036;3488;3057;3538;3538;3362;3538;4036;3040;3538;3488;3538;3538;3040;3488;4036;3057;3538;3538;4036;3986;4036;3538;3538;3986;4036;3538;4036;3057;4036;3538;4100;4100;3538;4036;4100;3538;4100;3538;3986;4036;3040;3538;2542;3488;3057;3538;3538;3538;3488;3538;3040;3538;3488
92 2017;3057;4036;4036;7155;3040;3538;3488;3538;3040;4100;4036;4100;4036;3986;4100;4036;3986;4036;4036;3779;3538;3538;4036;3538;4036;4100;3538;4100;3538;4100;3488;4036;3538;3538;4484;12575;4100;2976;3538;4036;3040;4036;4036;3057;3538;4036;2800;3538;4036;3538;4036;3488;3040;4100;3538;2990;4100;3538;4036;3040;3538;3488;3538;4036;4100;3488;4100;3538;4100;3171;3040;3538;3538;3986;4100;3538;4036;3986;3538;3538;3538;3488;2542;3538;4036;6279;3555;3538;11954;4036;3538;3538;3398
92 2001;7024;3538;3057;3538;8020;3488;3538;3538;4036;4100;3538;2542;3538;4036;3986;4100;3538;3538;13349;3057;3538;3538;3538;3488;4100;3040;3538;3488;3040;3538;3538;3040;3538;3538;3040;3538;3488;3538;3040;3171;3538;3040;3538;3488;2542;3538;3538;3488;3538;3040;3040;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3538;3040;3538;3488;4036;4100;3538;2990;3538;4036;3040;3538;3538;3538;3538;3986;3538;3538;3538;3986;4100;2976;3538;3986;3538;4036;3538;4036;3538;3538;3538;3538;3488;4100;3040;3538;3488
92 2015;3057;2542;3538;2945;3057;3538;2542;2542;3538;3488;4036;3538;4036;3488;3538;4036;2542;3538;3986;4036;3538;4036;13303;3538;3538;4100;3538;3488;3538;3538;4036;3986;3538;4100;3538;2990;3538;3538;4036;3538;3538;4036;6082;3057;4036;4100;3538;3488;4100;3538;3538;3057;3538;3040;3538;3538;3040;3538;3986;3538;4036;4036;2990;3538;3057;3538;3538;4036;3488;3538;3538;3538;3488;3538;3538;3538;3538;3538;4100;3538;4100;2926;4100;3538;3488;3538;3538;3538;3986;2542;3538;4036;6401;3538;3538;3538;3538;3488;4036;3538;4036;3986
92 2005;3538;3538;4100;3057;7024;3538;3488;2542;3538;3040;3488;3538;3538;3538;3986;4036;3538;3538;3538;3488;3538;3484;3538;4100;3474;3538;3986;4100;3474;4100;2926;3538;4036;4036;3538;3488;2542;3538;4036;3986;3538;4036;5086;7024;4036;4036;3986;3538;4036;4036;3123;3538;3538;4036;3538;3538;4036;3538;3488;2542;4100;3040;3538;3538;3057;4100;11392;2542;3538;3538;3538;3488;4036;3538;3833;3057;3538;19424;3538;3488;4036;4036;4036;3538;3986;4036;3538;3538;3488;15490;3488;4036;3538;3538;2950
93 2013;3538;3040;3538;3538;2990;4100;2542;3538;3538;3538;3538;3488;3538;3040;3538;3538;3538;3538;3488;3538;3538;3538;3488;3040;3538;2542;3057;8020;2542;3488;3538;3040;3133;3040;4036;3538;3538;3538;3040;3538;2990;3161;3057;3538;11456;3538;3538;4036;3488;3538;3538;3538;3488;3538;3538;3538;2640
93 2027;3057;3538;3538;4036;3488;4036;3538;3538;3488;4036;4100;3538;3986;4100;2645;3057;3538;11456;3538;3538;4036;3986;3538;4036;2542;11008;3538;3986;4036;4036;3538;3057;4036;3538;3538;4036;3538;4036;3488;3668;3057;3538;7522;3488;3538;4036;4036;3986;4036;3538;3538;3986;4036;3538;4036;3538
93 2027;3538;3538;4036;3538;4100;2926;4036;3538;3488;3538;4036;2542;3538;4100;3474;3538;3538;4036;3538;3488;4036;4036;3538;4100;3538;4036;2560;3057;3040;3538;4036;3986;4100;3538;3040;3538;3538;3538;3538;3538;4036;3538;4100;3188;3057;3538;3538;3538;3986;3538;3538;3538;3986;4100;3474;4036;2990;3538;4036;4036;4036
93 2001;21940;14444;4036;3538;3986;4036;4100;3057;3538;14942;4100;3538;3986;3040;4100;3057;4036;8020;3488;3538;3538;3538;3057;3538;4534;3188;3538;3538;3538;3986;4100;3057;3538;8020;4100;3538;3538;4036;3986;3538;3538;4100;3488;4036;3040;4036;3075
93 2011;3057;4100;3972;3538;3488;3538;3538;4036;3986;4036;3538;3538;4036;3488;4036;3057;3538;10958;4100;3538;4036;4100;4036;3538;17432;3538;4100;2976;7155;3538;3057;4100;15044;3057;4036;25848;4036;4036;4100;3488;3538;3538;4036;4100
93 2005;3057;3538;3538;3986;4036;3538;4036;3538;3538;4036;3986;3538;4036;3057;3040;3538;3488;3538;3538;3538;3040;3488;4036;3538;3057;3538;3538;3040;4100;3538;3538;3079;3538;3538;2542;3538;4036;3040;4036;3488;3161;3538;4036;3538;3538;3488;4100;3538;3488;3538;3538;4100;4100;4100;3120
93 2001;3538;3538;3538;3538;3986;4036;3040;2542;3538;3488;3040;3538;4100;2990;3538;3040;3538;3538;3538;3538;3986;3538;3538;3538;4100;4100;3538;4036;3538;3538;3986;3538;3538;3538;3057;3538;3538;2624;3538;3538;3538;3538;3488;3538;3538;3538;3538;3538;3488;4036;4100;3474;2542;3488;4036;3538;4100;3488;4036;4036;3538
93 2017;3057;3538;3538;3538;3986;3538;4100;3972;3488;3538;4036;3040;4100;3424;3538;3152;3538;3538;3538;3538;3986;3538;4036;4036;3488;3538;3538;3529;3057;3538;11954;3538;3538;2599;3538;3538;4036;7024;3538;3538;3488;3538;2690;3538;3538;3538;3488;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3514
93 2017;3057;4036;26346;4036;4100;3538;4100;3922;4100;3057;3538;30330;3538;4036;16436;2542;4100;4100;3057;4036;6047;3538;3538;4036;3488;4036;3538;4100;4100;3488;2542;3538;4036;3488;3538;3538;2542;3488;4036;3538;4100;2504
93 1993;3538;3538;3538;3538;3488;3538;3538;3538;3538;3538;3538;3488;4036;4036;3538;2542;3538;3538;3488;3538;4100;2542;3488;3538;3538;2690;3538;2542;3538;3538;3538;3538;2513;3538;3538;3538;3538;3538;3538;3538;4100;2663;3057;3538;4036;3538;3986;3538;3538;3538;3488;3538;4036;3538;4100;3538;4036;3538
94 2017;3057;26396;3488;3538;4100;3538;4036;3488;3538;3538;3538;3488;4036;3057;4036;22910;4100;3538;3040;3538;3986;3538;3538;3538;4036;3986;4100;3538;3538;4100;3474;3986;3538;4036;3538;3986;4036;10510;3538;3986;3538;3538;4100;3488;4036;4036;2808;3538;3538;3538;3538;14992;4100;3424;4100;3057;14444;4036;3538;3538;3986;4036;4036
94 1999;3538;3538;3538;3538;3488;3538;3538;3538;2990;3538;3538;3538;3488;3538;3538;3538;3040;2990;2559;4036;3538;3538;3986;3040;3538;3538;4036;3538;4100;4100;2542;3538;3538;3538;3488;3538;3538;3538;3538;3488;4036;3538;3040;3538;3538;3182;3538;3538;3538;3538;3488;3040;3538;3040;3488;3538;3538;3306;3057;11506;3538;3538;3538;4100;3040;3538;2542;3057;3538;8020;4100;3538;4036;3538;3488;4036;3538
94 2009;3057;3538;4036;3538;3986;3538;4036;4036;3488;3538;3538;4036;4100;4100;3474;4036;4100;9225;3057;3538;16436;4036;3538;3488;4036;4100;3538;3986;4036;4100;2542;3538;3986;4100;2621;3057;3538;11456;3538;4100;3474;3538;3538;3538;3538;3538;4036;3488;3538;4036;4036;4100;3040;3538;4036;10012;3538;7522;3538;4036;3986;3538;4100;7522;3538;4100;4100;2926;3538;3538;3986;3538;3538
94 2019;7024;3040;3538;3986;3538;4036;3538;3488;3538;3538;3538;4100;3538;4036;4100;4100;8755;3538;3538;3538;4036;3488;2542;3538;2542;3986;3538;3538;3538;3488;3538;3538;12452;5505;3538;3538;3538;3538;3986;3538;4100;3972;2990;3538;2914;3057;3538;5032;3538;3488;3538;3538;3538;3986;3538;3538;3538;3538;3538;3538;3538;3538;3538;3538;3986;4036;4036;3057;3538;3538;4036;3488;3538;3538;3538;2990;4036;3538;2830
94 2009;3538;3538;3538;3538;3488;3538;3538;4100;3424;3538;4100;3538;3488;4036;3538;3538;4100;6412;2938;3538;4036;3538;4100;3424;4100;3474;4100;3424;3538;3538;4100;3538;4100;3424;3538;3488;3538;4100;3057;3538;3538;4036;3986;4100;3538;4036;3488;3538;3538;4036;3538;3538;3986;3538;4036;3538;3488;4100;3538;3315;3057;3538;3538;4036;2559;3538;3538;3538;3488;3538;4100;2712;3538;4036;3538;3538;3986;3538;3538;3538;3488;3538;4036
94 2037;3057;3538;3538;3538;3488;4036;3538;3040;3538;3488;3538;3538;3538;3488;3538;3538;3538;3488;3538;3538;3057;3538;3538;3538;3986;3538;2542;3538;3488;3538;3538;3538;3538;3488;3538;3538;3538;3488;3538;2542;3538;3538;3538;3538;3488;3538;3040;3538;3488;2542;2932;3538;3538;3538;3538;3488;3538;3538;3538;3488;4100;3538;7024;2542;3538;3488;3538;3538;3538;3538;3488;4036;4036;3171;3538;3538;3538;3488;4100;4036;3538;3986;3538;3538;2618
94 1989;3538;3538;3538;3538;3488;4036;4100;4100;3424;3538;3538;4036;3538;3986;3538;3538;4036;3986;4036;3436;3057;3538;3538;3538;3986;4036;3538;4036;3488;3538;4036;4036;3488;4036;4100;2976;4036;3488;4036;3635;2690;3538;3538;3538;3488;4100;4036;3538;4100;2690;3538;3538;3538;3986;3538;3538;3040;3488;3538;4100;2749;3538;3538;4036;4100;2690;3538;4534;3538;3488;3538;4100;3057;3538;4036;3538;3488;3538;4036;4036;4100;3538;4036
94 2003;3538;3538;3538;4036;3986;4036;3538;2542;3488;4036;3538;4036;4100;3538;4036;3538;4100;10738;3057;4036;18926;3538;3986;4036;4100;3538;3040;3488;3538;4036;4036;3488;4036;3092;3538;3538;3538;3040;3488;3538;4036;4100;3424;3538;3538;4036;3538;4036;3986;3538;4100;3972;4100;4036;3538;3538;4036;3538;3538;3538;3538;18926;2666;3057;11506;3986;3538;4036;3538;3986;4036;4100
94 2015;3538;3538;3538;4036;3986;3538;4036;4036;4100;3040;3538;4036;4036;4100;3538;4036;4036;7970;3057;3538;11954;3538;3538;4100;3922;2542;4100;3538;4036;4100;3424;3538;4036;3986;4100;3057;3538;12452;4036;3538;4036;3488;3538;7024;4036;4036;3488;4036;3538;3538;3488;4036;3538;3057;11506;3171;3538;3538;3538;4100;3538;4036;3538;4100;3538;3488;3538;4036;3040;3488;3538;3538
94 2009;2559;3538;3040;3538;3986;3538;4100;3538;3488;3538;4036;3538;3488;3538;3538;3538;9464;3538;3538;4036;3488;3538;2542;3040;3538;3488;3538;3538;3538;3488;3538;3538;2542;3538;3488;3538;2639;3538;3538;3538;3488;3538;3538;4036;4100;2542;3538;3538;3538;3538;3488;3538;3538;3538;3538;4036;3849;3040;3538;3538;3538;3057;3538;15938;4100;3057;3538;15440;3538;4036;3986;4100;3763
95 2009;7024;3538;3538;3488;3538;4036;3538;3986;3057;3538;3538;3538;3986;7024;3538;3538;3986;3538;3538;3538;3986;3538;3538;4036;4100;3538;4036;4036;3057;3538;3538;4100;3488;3538;7024;3538;3538;3488;4036;3538;2542;4100;3538;3538;4036;3538;3538;2542;4036;3488;3538;3538;3538;3040;3488;4100;3538;3538;3488;4036;3538;4036;11159;3538;2542;3538;3538;3986;3057;3538;4036;3538;3488;3538;3538;4036;3488;3538;4036;4036;3488;3538;4036
95 2011;7522;4036;3538;3986;4036;3538;3040;3488;3538;4036;4036;4100;3424;3538;3538;3538;4036;3488;4036;4036;4036;3488;3538;3538;2542;4036;3488;4100;3972;4036;3057;3538;16140;3538;3538;4036;3538;3986;4100;3538;4036;3986;3538;3538;4036;10510;4100;3488;4036;3538;4036;3488;4036;3538;4036;3986;4100;4036;3538;3488;4036;7522;4036;3538;3488;3057;3538;11954;4036;4036;3538;3488;4036;4036;4100;3040;3488;4036;3015
95 2015;7024;3538;4036;3986;3538;4100;3538;3986;3057;3538;8518;3488;2690;3538;4534;3538;3986;4100;3538;3986;4036;3538;4036;4100;3424;3538;3538;4100;13498;3488;3040;2542;3057;3538;4534;4036;3488;4036;3538;4036;2990;3538;3538;3538;3057;3538;13448;3538;3538;4036;2990;3040;3538;4100;3488;4036;3538;3538;3538;3488;3057;3538;3538;3538;3488;3057;4100;4470;3538;3488;3538;3538;3538;3488;4036;3538;4036;4036;3488;4100
95 2035;3057;22412;3538;3986;3538;15128;13996;3488;4100;3040;3538;3488;3538;3538;3538;3538;3986;4036;3538;4036;3538;4036;11954;3250;3538;3538;15440;4036;3538;3488;4036;4036;4036;2582;3538;3538;26844;4036;4100;4100;3488;4036;4036;4036;3488;4036;3213;3040;3538;5032;3538;3040;3188;3538;28338;4100;3538;3538;3488;4036;3538
95 1999;3057;3538;18926;3538;3040;3538;3538;4036;3538;3986;3057;3538;3538;3986;4036;3538;3538;3488;3538;4036;4036;4100;3538;3538;4036;3538;3538;3538;3538;3488;3538;3538;3538;3538;4036;3488;4036;3538;3538;4100;3538;3538;4036;3057;3538;3538;3538;3488;4036;3538;3488;3538;3538;4100;3538;4036;3538;3488;3538;3057;3538;3538;4036;3986;3057;4036;3538;3986;4036;3538;3538;3986;3538;4036;4036;4100;4100;3474
95 1995;3057;4036;3538;3538;3986;4100;3538;4100;3188;3538;4534;3538;3986;3057;3538;2542;3538;3986;3538;4036;3538;4100;3538;3538;4036;4100;3538;4036;3538;4036;3057;4036;3538;3538;3488;4036;3057;3538;3538;3538;3986;3538;4036;4036;3488;4036;3538;4036;3057;3538;3538;3538;3488;3538;4036;4100;3488;3538;4100;3474;4100;4036;3538;4036;3488;4036;7522;2542;3538;3488;3538;3538;3538;3538;3488;4036;3538;4036;3488;4036;3538;4036;4036;3040;3538
95 2003;21416;3538;3040;3538;3538;4036;4100;2657;3057;3538;5032;3538;4100;4036;3538;2990;3538;4036;4100;4100;3424;3040;3538;4100;3057;3538;3538;3538;3488;4036;3538;3040;3538;3538;3488;4036;4036;4100;3488;4036;4036;3538;2542;4534;2542;3538;4100;3488;4036;4036;4100;3488;4036;4100;3538;3488;4100;14878;3538;3538;3538;4036;3986;10510;3538;3488;4036;4100;3474;4100;3538;4100;2976;3488;2542;4036;2571
95 2005;3538;4036;3538;3538;3488;3040;4036;3538;3488;3057;3538;5032;3538;3986;3057;3538;7024;3488;4036;3538;3538;3488;4036;4036;3538;4100;3538;4100;3538;4100;3057;3538;3538;3538;3986;4100;3538;4036;3538;4100;2926;3538;3538;4036;3488;3538;4100;4036;3057;3538;14444;3538;3040;3488;4036;3538;3538;4036;3986;4036;3538;3538;3488;4100;3538;3538;3538;3538;3986;3057;3538;11954;4100;3538;3040;3488;4100;3538;4036;3986;4100;4029
95 2007;3057;3538;14942;3538;4100;3488;3555;3538;8020;3488;3538;3538;3538;4100;3488;3538;4036;3538;4100;3538;4036;3538;4100;3538;4036;2542;10012;3538;3040;21940;2516;2542;3538;3488;4036;4100;3538;3057;3538;3538;3538;3488;4036;4100;3040;3488;4100;4100;4036;3488;4036;3538;4036;2990;3040;3538;7522;4036;3538;3488;3057;3538;3538;4036;3488;3538;3538;3538;3986;3538;3538;3538;4100;3922;2553
95 2017;3057;3538;3040;3538;3488;3538;4036;3538;3986;3538;3538;4036;3538;3488;3538;3538;4036;3538;3986;3538;4036;3538;3986;3538;4036;4036;3538;3986;3538;3538;2542;3417;3538;3538;3538;3538;3986;3538;3538;3538;3538;3538;3986;3538;4036;3538;3488;3538;4100;3538;3057;3538;3538;3538;3488;4100;3538;3538;3986;4100;4036;3538;4100;3424;3538;4036;2990;3538;3538;3538;3538;3538;4036;4100;3171;4036;3538;3986;3538;4076;4100;3538;4100;4100;4100;3538;4100;2844
96 2011;3057;3538;4534;3538;3488;3538;4036;3538;3488;3538;4036;3538;3538;3986;3538;3057;3538;4036;3538;2542;3057;3538;3538;3040;3488;4036;2542;3538;3538;3538;3040;3040;2542;3538;3538;11456;4534;3538;3538;4036;3488;4036;4036;3040;3538;3986;3538;4036;3538;3986;3538;4036;3538;3538;3538;3538;3538;3986;3538;3538;4100;3488;3538;3057;3538;8518;3488;3040;3538;4036;3538;3538;3538;4036;3538;3538;3488;4036;4036;3538;3538;4036;3040;3538;3538;4036;4036;3538;3538;3538;3538;3488;3538;3538;3057;3538;3538;4036;3986;3538;3538;3057;3538;3538;2696
96 2009;3057;3538;19424;4036;3488;4036;3040;3538;3538;3986;4036;3188;4036;13028;2542;3538;3538;3538;3488;4036;3538;3538;3488;3538;3538;3538;3488;4036;3538;3538;4982;4534;3538;2542;3378;3040;3538;4100;3538;3986;3040;3538;3538;3488;4036;3040;3538;3538;3986;3538;3538;2849;3057;4036;18428;4036;3488;2542;3057;4100;15376;3538;4036;4100;3538;3047;3057;3538;7522;4100;3424;4036;4030;3538;3040;3538;3538;4100;4100;4100;3538;3986;4100;3538;3538;3986;4100;4811;3057;14444;4036;4036;3216;3057;3538;7196
96 2007;3057;3538;3538;3538;3986;3538;3538;4100;3538;3538;3538;4100;3538;2976;3057;3538;12452;3538;2542;3538;3538;3488;2542;3538;3538;3538;3488;3538;3538;3538;3538;3538;3538;3538;2542;3488;3538;5032;2881;3538;3538;3538;3538;3488;4036;3538;4036;3488;3538;3538;4036;3538;3986;3538;4036;2528;3057;3538;3538;4036;3488;4100;3538;4036;3488;3538;3538;3538;3538;3538;3986;3538;4036;3986;3538;3538;3538;3538;3538;3538;3488;4036;3538;3052;3538;3040;3538;3538;3538;3986;3538;4036;3488;3538;3538;4100;3986;3538;3538;3538;3538;3538;3488;3538;4036;2826;3538;3538;3538
96 2001;3538;3538;3538;3040;3488;4036;3538;3538;3488;3538;3538;3538;4100;3538;3538;3538;4036;3538;3986;3321;3538;3538;3538;3538;2990;3538;4036;3040;3986;3538;4036;4036;3538;3986;3538;4100;5914;3538;4036;4036;3538;3538;4036;3538;3986;4036;3538;3538;3986;3538;4036;3538;4100;4100;3474;3538;3538;3538;4100;3474;3538;3986;4100;3538;3538;3488;3538;3538;3538;3538;4100;3922;4100;3474;3538;3488;3538;4100;3538;4036;3538;4036;3986;3538;3538;3538;3538;4036;3538;3538;3488;4036;3538;3538;3986;4100;3538;3538;4100;3538;3538;3538;4100;2976;3538;3986;4036;3538;2737;3538;3538;3538
